transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,prod_cat,prod_subcat,DOB,Gender,city_code,calculated_revenue,customer_age
91565824523,267833,2014-02-06,12,6,2,571,119.91,1261.91,e-Shop,Home and kitchen,Tools,,F,8.0,1142,
78935183480,275010,2014-02-06,3,1,2,1262,265.02,2789.02,e-Shop,Clothing,Kids,,M,8.0,2524,
80187350207,269221,2014-02-06,11,5,1,497,52.185,549.185,e-Shop,Books,Children,,F,10.0,497,
71352894214,269787,2014-02-06,3,5,1,96,10.08,106.08,Flagship store,Books,Comics,,M,4.0,96,
77645508568,275134,2014-02-06,10,5,3,1052,331.38,3487.38,Flagship store,Books,Non-Fiction,,F,8.0,3156,
81111550420,274369,2014-02-06,10,6,5,1335,700.875,7375.875,MBR,Home and kitchen,Kitchen,,F,9.0,6675,
27576087298,270419,2014-02-05,11,6,2,856,179.76,1891.76,MBR,Home and kitchen,Bath,,F,2.0,1712,
51473331806,267794,2014-02-05,1,1,3,292,91.98,967.98,TeleShop,Clothing,Women,,F,1.0,876,
14735497960,270253,2014-02-05,4,1,1,225,23.625,248.625,TeleShop,Clothing,Mens,,M,5.0,225,
16495297625,270148,2014-02-05,5,3,4,998,419.16,4411.16,Flagship store,Electronics,Computers,,M,1.0,3992,
41451156208,272672,2014-02-05,1,2,2,269,56.49,594.49,Flagship store,Footwear,Mens,,F,10.0,538,
28621201753,271310,2014-02-05,10,6,4,219,91.98,967.98,e-Shop,Home and kitchen,Kitchen,,M,5.0,876,
46654312080,271152,2014-02-05,3,5,2,1106,232.26,2444.26,e-Shop,Books,Comics,,M,8.0,2212,
34370573493,269370,2014-02-05,9,3,2,83,17.43,183.43,MBR,Electronics,Cameras,,F,6.0,166,
33588407342,271494,2014-02-05,3,5,4,559,234.78,2470.78,e-Shop,Books,Comics,,M,7.0,2236,
46019709226,272852,2014-02-05,11,5,1,882,92.61,974.61,TeleShop,Books,Children,,F,10.0,882,
33632846691,268606,2014-02-05,3,1,5,1146,601.65,6331.65,e-Shop,Clothing,Kids,,F,1.0,5730,
78340008725,273096,2014-02-05,2,6,2,598,125.58,1321.58,MBR,Home and kitchen,Furnishing,,F,5.0,1196,
67958065319,270714,2014-02-05,12,6,2,306,64.26,676.26,e-Shop,Home and kitchen,Tools,,M,8.0,612,
75588795256,268275,2014-02-05,4,2,5,1144,600.6,6320.6,e-Shop,Footwear,Kids,,F,7.0,5720,
21306057166,269711,2014-02-04,6,5,1,207,21.735,228.735,TeleShop,Books,DIY,,F,6.0,207,
38796532648,268931,2014-02-04,4,3,5,1076,564.9,5944.9,Flagship store,Electronics,Mobiles,,F,1.0,5380,
51203180395,270481,2014-02-04,2,6,1,1044,109.62,1153.62,Flagship store,Home and kitchen,Furnishing,,M,7.0,1044,
1278547891,270252,2014-02-04,1,4,2,1477,310.17,3264.17,e-Shop,Bags,Mens,,M,5.0,2954,
32815955218,275225,2014-02-04,10,3,4,370,155.4,1635.4,MBR,Electronics,Audio and video,,M,1.0,1480,
6522235782,269285,2014-02-04,3,1,3,907,285.705,3006.705,e-Shop,Clothing,Kids,,F,7.0,2721,
56288202501,267656,2014-02-04,10,6,3,421,132.615,1395.615,e-Shop,Home and kitchen,Kitchen,,M,3.0,1263,
47710448314,269932,2014-02-04,12,6,4,666,279.72,2943.72,e-Shop,Home and kitchen,Tools,,F,8.0,2664,
61686001091,275196,2014-02-04,1,4,5,1156,606.9,6386.9,MBR,Bags,Mens,,F,3.0,5780,
59263063850,272795,2014-02-04,11,6,3,496,156.24,1644.24,e-Shop,Home and kitchen,Bath,,M,1.0,1488,
95462385777,273023,2014-02-04,11,6,5,1453,762.825,8027.825,e-Shop,Home and kitchen,Bath,,F,5.0,7265,
96960790073,273836,2014-02-04,4,4,2,663,139.23,1465.23,MBR,Bags,Women,,M,10.0,1326,
33506637829,271012,2014-02-03,12,5,5,799,419.475,4414.475,e-Shop,Books,Academic,,F,10.0,3995,
27482838740,268569,2014-02-03,4,3,4,844,354.48,3730.48,MBR,Electronics,Mobiles,,M,4.0,3376,
22828723502,272596,2014-02-03,4,1,4,240,100.8,1060.8,e-Shop,Clothing,Mens,,M,5.0,960,
19238160624,268057,2014-02-03,4,2,2,667,140.07,1474.07,MBR,Footwear,Kids,,F,1.0,1334,
44279555583,270455,2014-02-03,4,1,3,1190,374.85,3944.85,MBR,Clothing,Mens,,F,6.0,3570,
26657504316,271288,2014-02-03,7,5,1,1051,110.355,1161.355,Flagship store,Books,Fiction,,F,3.0,1051,
36980780606,269537,2014-02-03,5,3,4,859,360.78,3796.78,e-Shop,Electronics,Computers,,F,5.0,3436,
49910782959,275088,2014-02-03,10,6,5,1158,607.95,6397.95,MBR,Home and kitchen,Kitchen,,F,2.0,5790,
49866131360,268571,2014-02-03,10,6,3,1195,376.425,3961.425,e-Shop,Home and kitchen,Kitchen,,F,2.0,3585,
6194846096,270044,2014-02-03,8,3,5,309,162.225,1707.225,Flagship store,Electronics,Personal Appliances,,M,6.0,1545,
40128462174,273020,2014-02-03,1,2,2,1362,286.02,3010.02,e-Shop,Footwear,Mens,,M,5.0,2724,
46405253470,271583,2014-02-03,6,5,3,509,160.335,1687.335,e-Shop,Books,DIY,,F,5.0,1527,
41630872980,269697,2014-02-03,8,3,5,1163,610.575,6425.575,TeleShop,Electronics,Personal Appliances,,F,7.0,5815,
17188218954,274479,2014-02-03,3,2,2,501,105.21,1107.21,Flagship store,Footwear,Women,,M,3.0,1002,
15299506861,274982,2014-02-03,11,5,1,548,57.54,605.54,e-Shop,Books,Children,,M,8.0,548,
39269527891,274811,2014-02-03,4,3,5,1376,722.4,7602.4,e-Shop,Electronics,Mobiles,,F,1.0,6880,
4144418176,274554,2014-02-03,11,5,4,995,417.9,4397.9,e-Shop,Books,Children,,F,7.0,3980,
39331157930,273081,2014-02-03,8,3,3,905,285.075,3000.075,e-Shop,Electronics,Personal Appliances,,M,1.0,2715,
4295223327,272031,2014-02-03,9,3,4,527,221.34,2329.34,Flagship store,Electronics,Cameras,,F,1.0,2108,
92456150942,267489,2014-02-03,1,1,4,587,246.54,2594.54,TeleShop,Clothing,Women,,F,7.0,2348,
91386723763,269188,2014-02-03,8,3,3,736,231.84,2439.84,TeleShop,Electronics,Personal Appliances,,F,2.0,2208,
69697587133,267045,2014-02-03,6,5,5,467,245.175,2580.175,e-Shop,Books,DIY,,M,8.0,2335,
96260208601,271379,2014-02-03,1,2,4,221,92.82,976.82,MBR,Footwear,Mens,,M,7.0,884,
74761759329,267464,2014-02-03,4,2,1,930,97.65,1027.65,TeleShop,Footwear,Kids,,F,3.0,930,
73384846911,273877,2014-02-03,10,3,3,97,30.555,321.555,Flagship store,Electronics,Audio and video,,M,5.0,291,
97988621875,274923,2014-02-03,7,5,3,837,263.655,2774.655,e-Shop,Books,Fiction,,M,8.0,2511,
75739743151,271426,2014-02-03,10,5,1,1119,117.495,1236.495,Flagship store,Books,Non-Fiction,,M,4.0,1119,
92912620218,273184,2014-02-03,3,1,1,1034,108.57,1142.57,e-Shop,Clothing,Kids,,F,2.0,1034,
32254231201,274148,2014-02-02,4,1,2,135,28.35,298.35,Flagship store,Clothing,Mens,,F,10.0,270,
44712169710,268835,2014-02-02,2,6,1,1132,118.86,1250.86,MBR,Home and kitchen,Furnishing,,M,1.0,1132,
11824708239,274999,2014-02-02,1,1,1,1430,150.15,1580.15,e-Shop,Clothing,Women,,M,5.0,1430,
2308796520,271367,2014-02-02,12,5,1,181,19.005,200.005,e-Shop,Books,Academic,,F,9.0,181,
56705966619,274984,2014-02-02,12,5,4,631,265.02,2789.02,MBR,Books,Academic,,F,5.0,2524,
54450927619,271534,2014-02-02,1,1,4,172,72.24,760.24,e-Shop,Clothing,Women,,M,4.0,688,
28026773569,268855,2014-02-02,11,5,5,476,249.9,2629.9,MBR,Books,Children,,M,4.0,2380,
12521530918,269259,2014-02-02,1,4,4,1424,598.08,6294.08,e-Shop,Bags,Mens,,F,7.0,5696,
27554857220,268635,2014-02-02,3,5,1,705,74.025,779.025,MBR,Books,Comics,,M,4.0,705,
23061342609,267265,2014-02-02,2,6,5,1469,771.225,8116.225,TeleShop,Home and kitchen,Furnishing,,F,5.0,7345,
46014921346,268171,2014-02-02,10,5,2,1275,267.75,2817.75,Flagship store,Books,Non-Fiction,,M,3.0,2550,
10234543774,268164,2014-02-02,1,4,4,526,220.92,2324.92,MBR,Bags,Mens,,M,2.0,2104,
58350344910,266820,2014-02-02,10,6,1,447,46.935,493.935,Flagship store,Home and kitchen,Kitchen,,F,5.0,447,
84926678995,267489,2014-02-02,3,2,2,354,74.34,782.34,MBR,Footwear,Women,,F,7.0,708,
79846979351,270050,2014-02-02,12,5,5,197,103.425,1088.425,e-Shop,Books,Academic,,F,1.0,985,
52287442334,270213,2014-02-01,3,1,1,834,87.57,921.57,MBR,Clothing,Kids,,F,10.0,834,
32636903929,270875,2014-02-01,10,3,2,316,66.36,698.36,e-Shop,Electronics,Audio and video,,M,2.0,632,
11640587371,274653,2014-02-01,5,3,1,978,102.69,1080.69,e-Shop,Electronics,Computers,,M,8.0,978,
1061032496,272607,2014-02-01,9,3,5,924,485.1,5105.1,MBR,Electronics,Cameras,,F,1.0,4620,
23986203278,271986,2014-02-01,9,3,3,1128,355.32,3739.32,e-Shop,Electronics,Cameras,,F,10.0,3384,
77992614666,267734,2014-02-01,4,2,4,1124,472.08,4968.08,e-Shop,Footwear,Kids,,F,4.0,4496,
95849732397,271328,2014-02-01,4,1,2,841,176.61,1858.61,MBR,Clothing,Mens,,M,8.0,1682,
82379417230,269090,2014-02-01,1,1,1,615,64.575,679.575,Flagship store,Clothing,Women,,M,7.0,615,
82547296361,267651,2014-02-01,2,6,5,737,386.925,4071.925,MBR,Home and kitchen,Furnishing,,F,1.0,3685,
92368680425,273271,2014-02-01,10,6,4,775,325.5,3425.5,MBR,Home and kitchen,Kitchen,,F,3.0,3100,
76021787833,269476,2014-02-01,4,1,2,418,87.78,923.78,e-Shop,Clothing,Mens,,M,1.0,836,
99362089069,272675,2014-02-01,2,6,4,1168,490.56,5162.56,e-Shop,Home and kitchen,Furnishing,,F,4.0,4672,
85730195332,271596,2014-02-01,9,3,4,549,230.58,2426.58,e-Shop,Electronics,Cameras,,F,9.0,2196,
16390149843,274799,,12,6,5,1476,774.9,8154.9,MBR,Home and kitchen,Tools,,F,10.0,7380,
61655584546,274587,,6,5,4,461,193.62,2037.62,Flagship store,Books,DIY,,M,8.0,1844,
60138593216,270888,,4,4,3,827,260.505,2741.505,e-Shop,Bags,Women,,F,4.0,2481,
12315701321,268516,,7,5,3,762,240.03,2526.03,e-Shop,Books,Fiction,,F,10.0,2286,
37900856424,272463,,4,3,4,1224,514.08,5410.08,MBR,Electronics,Mobiles,,F,7.0,4896,
33656527085,273167,,4,4,2,1085,227.85,2397.85,e-Shop,Bags,Women,,M,9.0,2170,
22826695874,270949,,1,1,4,1481,622.02,6546.02,e-Shop,Clothing,Women,,M,9.0,5924,
54552813204,271974,,10,3,5,1141,599.025,6304.025,e-Shop,Electronics,Audio and video,,F,4.0,5705,
6472413088,272105,,11,6,2,476,99.96,1051.96,e-Shop,Home and kitchen,Bath,,F,7.0,952,
58623171425,269732,,2,6,3,461,145.215,1528.215,TeleShop,Home and kitchen,Furnishing,,M,2.0,1383,
53323992234,273271,,3,1,5,376,197.4,2077.4,TeleShop,Clothing,Kids,,F,3.0,1880,
27205845162,267858,,7,5,4,1145,480.9,5060.9,e-Shop,Books,Fiction,,F,6.0,4580,
80295560781,274331,,6,5,4,147,61.74,649.74,MBR,Books,DIY,,M,1.0,588,
66476158995,270580,,4,3,4,1472,618.24,6506.24,TeleShop,Electronics,Mobiles,,F,9.0,5888,
79213950689,268047,,12,5,5,1290,677.25,7127.25,e-Shop,Books,Academic,,F,1.0,6450,
67548143862,272515,,1,4,2,586,123.06,1295.06,MBR,Bags,Mens,,M,8.0,1172,
65391787776,268050,,1,2,3,686,216.09,2274.09,e-Shop,Footwear,Mens,,F,3.0,2058,
92879441377,270678,,4,4,1,544,57.12,601.12,e-Shop,Bags,Women,,F,4.0,544,
97019027374,267702,,12,5,2,681,143.01,1505.01,TeleShop,Books,Academic,,F,6.0,1362,
2547329505,271176,,3,1,5,1428,749.7,7889.7,TeleShop,Clothing,Kids,,F,6.0,7140,
57678857295,270633,,1,2,2,497,104.37,1098.37,MBR,Footwear,Mens,,M,10.0,994,
58232578746,271758,,1,4,2,592,124.32,1308.32,MBR,Bags,Mens,,M,4.0,1184,
21274376720,273590,,3,5,5,109,57.225,602.225,TeleShop,Books,Comics,,F,9.0,545,
1657099167,270780,,10,5,2,389,81.69,859.69,TeleShop,Books,Non-Fiction,,F,3.0,778,
34629693730,272996,,11,5,5,969,508.725,5353.725,TeleShop,Books,Children,,F,9.0,4845,
58390178469,275082,,4,3,1,1098,115.29,1213.29,MBR,Electronics,Mobiles,,M,9.0,1098,
79276691171,273703,,10,6,3,895,281.925,2966.925,e-Shop,Home and kitchen,Kitchen,,F,1.0,2685,
86716056028,268479,,6,5,2,491,103.11,1085.11,MBR,Books,DIY,,M,9.0,982,
91119052519,270293,,4,3,4,1375,577.5,6077.5,TeleShop,Electronics,Mobiles,,M,4.0,5500,
77398776562,270526,,2,6,4,858,360.36,3792.36,Flagship store,Home and kitchen,Furnishing,,F,9.0,3432,
71940489641,269392,,7,5,4,281,118.02,1242.02,e-Shop,Books,Fiction,,M,2.0,1124,
87197016917,268736,,8,3,4,461,193.62,2037.62,Flagship store,Electronics,Personal Appliances,,M,3.0,1844,
69670072494,267594,,9,3,1,176,18.48,194.48,MBR,Electronics,Cameras,,F,8.0,176,
92449967953,270839,,12,6,1,285,29.925,314.925,TeleShop,Home and kitchen,Tools,,M,5.0,285,
64764218477,268790,,3,1,5,848,445.2,4685.2,e-Shop,Clothing,Kids,,M,8.0,4240,
68543654749,272529,,6,5,1,331,34.755,365.755,MBR,Books,DIY,,F,6.0,331,
8172983400,271972,,4,3,2,583,122.43,1288.43,TeleShop,Electronics,Mobiles,,M,1.0,1166,
7338933735,271474,,6,5,4,173,72.66,764.66,TeleShop,Books,DIY,,M,8.0,692,
36807187754,275075,,1,2,5,713,374.325,3939.325,e-Shop,Footwear,Mens,,F,1.0,3565,
54292751087,271567,,4,4,1,778,81.69,859.69,MBR,Bags,Women,,F,2.0,778,
58625169841,273386,,6,5,2,511,107.31,1129.31,MBR,Books,DIY,,M,5.0,1022,
37626170750,271304,,9,3,1,769,80.745,849.745,e-Shop,Electronics,Cameras,,F,1.0,769,
39666063873,273509,,4,4,4,516,216.72,2280.72,TeleShop,Bags,Women,,F,6.0,2064,
25599059324,267547,,1,4,3,1023,322.245,3391.245,e-Shop,Bags,Mens,,M,4.0,3069,
34360043512,271858,,10,5,1,1046,109.83,1155.83,e-Shop,Books,Non-Fiction,,M,2.0,1046,
21647178150,274923,,7,5,5,812,426.3,4486.3,Flagship store,Books,Fiction,,M,8.0,4060,
15889392076,269831,,6,5,3,822,258.93,2724.93,TeleShop,Books,DIY,,F,1.0,2466,
49989506732,271833,,9,3,1,756,79.38,835.38,e-Shop,Electronics,Cameras,,F,4.0,756,
6817548315,268266,,11,5,1,1132,118.86,1250.86,TeleShop,Books,Children,,M,7.0,1132,
23926337037,269780,,4,2,2,1392,292.32,3076.32,e-Shop,Footwear,Kids,,F,9.0,2784,
17471192489,271500,,4,4,4,526,220.92,2324.92,TeleShop,Bags,Women,,F,9.0,2104,
65582112405,267243,,1,1,3,1259,396.585,4173.585,e-Shop,Clothing,Women,,F,6.0,3777,
79594896765,274756,,3,1,3,269,84.735,891.735,Flagship store,Clothing,Kids,,F,9.0,807,
84097282175,269273,,1,2,3,1207,380.205,4001.205,e-Shop,Footwear,Mens,,F,7.0,3621,
89609082257,266993,,9,3,2,1245,261.45,2751.45,TeleShop,Electronics,Cameras,,F,2.0,2490,
94244420943,271294,,3,5,5,810,425.25,4475.25,e-Shop,Books,Comics,,F,2.0,4050,
74045977498,268998,,11,5,1,814,85.47,899.47,Flagship store,Books,Children,,F,7.0,814,
79699211411,272286,,10,6,1,763,80.115,843.115,MBR,Home and kitchen,Kitchen,,M,8.0,763,
85527129080,271161,,12,5,4,983,412.86,4344.86,TeleShop,Books,Academic,,F,3.0,3932,
64939234724,270240,,1,1,4,644,270.48,2846.48,e-Shop,Clothing,Women,,M,1.0,2576,
59944705244,274739,,10,6,5,1440,756.0,7956.0,MBR,Home and kitchen,Kitchen,,M,4.0,7200,
4535841537,271224,,1,4,5,1306,685.65,7215.65,TeleShop,Bags,Mens,,F,9.0,6530,
46741038644,273026,,7,5,5,1163,610.575,6425.575,MBR,Books,Fiction,,M,10.0,5815,
54640842539,270036,,3,1,5,428,224.7,2364.7,e-Shop,Clothing,Kids,,M,8.0,2140,
58703900633,270106,,2,6,5,1048,550.2,5790.2,e-Shop,Home and kitchen,Furnishing,,M,2.0,5240,
50475842661,268099,,4,1,2,1171,245.91,2587.91,e-Shop,Clothing,Mens,,M,5.0,2342,
61822316053,274408,,7,5,4,1382,580.44,6108.44,Flagship store,Books,Fiction,,F,3.0,5528,
10514896400,267909,,11,6,5,1190,624.75,6574.75,e-Shop,Home and kitchen,Bath,,M,10.0,5950,
37053723982,267912,,7,5,3,1021,321.615,3384.615,Flagship store,Books,Fiction,,F,2.0,3063,
64030190529,269524,,1,4,5,525,275.625,2900.625,e-Shop,Bags,Mens,,F,5.0,2625,
98359405385,274331,,3,5,4,1314,551.88,5807.88,MBR,Books,Comics,,M,1.0,5256,
99564160197,275204,,2,6,5,868,455.7,4795.7,MBR,Home and kitchen,Furnishing,,F,1.0,4340,
82925613862,274728,,4,2,5,450,236.25,2486.25,e-Shop,Footwear,Kids,,F,3.0,2250,
88066189956,269413,,1,4,5,661,347.025,3652.025,MBR,Bags,Mens,,M,8.0,3305,
78915377743,272556,,6,5,5,98,51.45,541.45,e-Shop,Books,DIY,,M,7.0,490,
79991586084,268211,,1,1,5,540,283.5,2983.5,Flagship store,Clothing,Women,,F,9.0,2700,
98158207065,269820,,4,2,5,544,285.6,3005.6,e-Shop,Footwear,Kids,,M,3.0,2720,
78612992935,268810,,1,1,5,407,213.675,2248.675,e-Shop,Clothing,Women,,F,6.0,2035,
66769817332,267828,,3,1,5,100,52.5,552.5,TeleShop,Clothing,Kids,,M,3.0,500,
91391624776,273831,,6,5,1,775,81.375,856.375,TeleShop,Books,DIY,,M,5.0,775,
7640943042,271283,,1,1,1,1331,139.755,1470.755,MBR,Clothing,Women,,M,2.0,1331,
23848726298,272574,,10,6,5,1350,708.75,7458.75,Flagship store,Home and kitchen,Kitchen,,M,8.0,6750,
22618767602,272534,,4,4,3,519,163.485,1720.485,e-Shop,Bags,Women,,M,3.0,1557,
20069075349,267771,,12,5,5,416,218.4,2298.4,MBR,Books,Academic,,F,7.0,2080,
20315433060,270239,,12,5,5,1218,639.45,6729.45,TeleShop,Books,Academic,,M,9.0,6090,
17601062724,268679,,1,4,4,927,389.34,4097.34,TeleShop,Bags,Mens,,F,5.0,3708,
34115286752,266918,,10,6,3,1381,435.015,4578.015,TeleShop,Home and kitchen,Kitchen,,M,2.0,4143,
59826856100,274751,,11,6,3,566,178.29,1876.29,e-Shop,Home and kitchen,Bath,,F,8.0,1698,
18147222234,269376,,10,5,3,693,218.295,2297.295,e-Shop,Books,Non-Fiction,,F,8.0,2079,
42212433680,272313,,3,1,1,663,69.615,732.615,MBR,Clothing,Kids,,F,5.0,663,
96412556748,269841,,10,3,3,394,124.11,1306.11,Flagship store,Electronics,Audio and video,,F,3.0,1182,
75569039317,274952,,7,5,5,483,253.575,2668.575,TeleShop,Books,Fiction,,F,2.0,2415,
74772078732,271683,,5,3,1,798,83.79,881.79,e-Shop,Electronics,Computers,,M,2.0,798,
94902984271,270831,,8,3,5,1221,641.025,6746.025,Flagship store,Electronics,Personal Appliances,,F,6.0,6105,
94988741280,267488,,3,1,3,382,120.33,1266.33,Flagship store,Clothing,Kids,,F,9.0,1146,
96223637288,273924,,8,3,2,632,132.72,1396.72,e-Shop,Electronics,Personal Appliances,,F,7.0,1264,
89939456523,268996,,1,1,1,1103,115.815,1218.815,e-Shop,Clothing,Women,,F,4.0,1103,
72411019568,271905,,3,1,5,1173,615.825,6480.825,Flagship store,Clothing,Kids,,F,2.0,5865,
19240720162,272940,,9,3,3,1203,378.945,3987.945,MBR,Electronics,Cameras,,F,1.0,3609,
10305033839,270350,,3,1,1,275,28.875,303.875,TeleShop,Clothing,Kids,,M,7.0,275,
21803484383,267991,,11,6,5,932,489.3,5149.3,MBR,Home and kitchen,Bath,,F,2.0,4660,
36956954883,271381,,10,5,1,374,39.27,413.27,e-Shop,Books,Non-Fiction,,M,6.0,374,
38807835117,269786,,7,5,5,245,128.625,1353.625,Flagship store,Books,Fiction,,F,9.0,1225,
12905992307,267094,,5,3,1,1449,152.145,1601.145,e-Shop,Electronics,Computers,,M,9.0,1449,
13196430748,268847,,2,6,5,1444,758.1,7978.1,MBR,Home and kitchen,Furnishing,,F,7.0,7220,
42789741259,266853,,1,1,2,1152,241.92,2545.92,MBR,Clothing,Women,,M,6.0,2304,
35964342169,271769,,1,1,4,642,269.64,2837.64,TeleShop,Clothing,Women,,F,1.0,2568,
10692392213,275022,,4,4,2,1335,280.35,2950.35,e-Shop,Bags,Women,,F,2.0,2670,
70176609703,272656,,5,3,4,826,346.92,3650.92,e-Shop,Electronics,Computers,,F,2.0,3304,
64562440096,270706,,3,5,2,265,55.65,585.65,TeleShop,Books,Comics,,M,1.0,530,
86449661887,268352,,10,3,4,1082,454.44,4782.44,e-Shop,Electronics,Audio and video,,F,8.0,4328,
99264354202,275246,,4,3,4,191,80.22,844.22,e-Shop,Electronics,Mobiles,,M,3.0,764,
44616875326,271937,,4,1,3,121,38.115,401.115,TeleShop,Clothing,Mens,,F,10.0,363,
60097466271,273973,,7,5,5,859,450.975,4745.975,Flagship store,Books,Fiction,,F,2.0,4295,
29734254814,274428,,9,3,4,1186,498.12,5242.12,e-Shop,Electronics,Cameras,,F,3.0,4744,
29982163778,272482,,1,1,3,1499,472.185,4969.185,e-Shop,Clothing,Women,,F,2.0,4497,
44442512915,274706,,10,3,2,1054,221.34,2329.34,TeleShop,Electronics,Audio and video,,F,10.0,2108,
21682231729,275117,,3,2,3,1459,459.585,4836.585,MBR,Footwear,Women,,M,5.0,4377,
12773478634,267594,,10,6,3,847,266.805,2807.805,e-Shop,Home and kitchen,Kitchen,,F,8.0,2541,
60959622239,271586,,5,3,3,114,35.91,377.91,e-Shop,Electronics,Computers,,F,8.0,342,
18418145766,273798,,4,3,3,1289,406.035,4273.035,e-Shop,Electronics,Mobiles,,F,5.0,3867,
46821950214,270938,,4,4,5,1057,554.925,5839.925,e-Shop,Bags,Women,,F,9.0,5285,
25389989724,274955,,4,2,1,1145,120.225,1265.225,Flagship store,Footwear,Kids,,F,10.0,1145,
29893265549,267656,,4,4,3,962,303.03,3189.03,MBR,Bags,Women,,M,3.0,2886,
26839685633,274525,,9,3,5,739,387.975,4082.975,e-Shop,Electronics,Cameras,,F,10.0,3695,
27440436952,274978,,3,2,4,1100,462.0,4862.0,TeleShop,Footwear,Women,,M,9.0,4400,
2725756218,267420,,4,2,4,506,212.52,2236.52,e-Shop,Footwear,Kids,,M,8.0,2024,
28610637168,273835,,10,6,5,1402,736.05,7746.05,Flagship store,Home and kitchen,Kitchen,,M,8.0,7010,
89337750703,270020,,7,5,2,1323,277.83,2923.83,e-Shop,Books,Fiction,,M,9.0,2646,
78090081104,267999,,4,2,3,302,95.13,1001.13,e-Shop,Footwear,Kids,,M,4.0,906,
33864744767,275136,,2,6,1,311,32.655,343.655,MBR,Home and kitchen,Furnishing,,M,4.0,311,
58670851794,275069,,1,2,5,1318,691.95,7281.95,e-Shop,Footwear,Mens,,F,3.0,6590,
44443398067,266974,,3,1,1,484,50.82,534.82,Flagship store,Clothing,Kids,,F,1.0,484,
17092832093,272837,,10,6,2,532,111.72,1175.72,e-Shop,Home and kitchen,Kitchen,,F,9.0,1064,
37463585958,268487,,3,1,3,526,165.69,1743.69,TeleShop,Clothing,Kids,,F,2.0,1578,
14344968345,268027,,3,2,3,1220,384.3,4044.3,e-Shop,Footwear,Women,,M,4.0,3660,
31630777702,269173,,3,5,3,942,296.73,3122.73,MBR,Books,Comics,,F,5.0,2826,
9885900126,274364,,7,5,3,1025,322.875,3397.875,e-Shop,Books,Fiction,,M,10.0,3075,
55612634884,270400,,4,4,2,184,38.64,406.64,e-Shop,Bags,Women,,F,3.0,368,
49387359321,269964,,4,2,2,1329,279.09,2937.09,TeleShop,Footwear,Kids,,F,10.0,2658,
35775731627,272659,,10,3,3,907,285.705,3006.705,e-Shop,Electronics,Audio and video,,M,7.0,2721,
19169459284,274428,,4,3,3,610,192.15,2022.15,MBR,Electronics,Mobiles,,F,3.0,1830,
55756440116,274621,,4,1,1,1336,140.28,1476.28,e-Shop,Clothing,Mens,,F,3.0,1336,
19360494687,273913,,2,6,5,1229,645.225,6790.225,TeleShop,Home and kitchen,Furnishing,,M,5.0,6145,
33249592128,274747,,10,5,2,1404,294.84,3102.84,e-Shop,Books,Non-Fiction,,F,3.0,2808,
33410130471,271768,,4,1,2,506,106.26,1118.26,e-Shop,Clothing,Mens,,M,7.0,1012,
24556668524,268054,,1,4,4,176,73.92,777.92,Flagship store,Bags,Mens,,M,8.0,704,
77367382435,269890,,4,3,5,1218,639.45,6729.45,e-Shop,Electronics,Mobiles,,F,4.0,6090,
76600689323,269873,,4,1,5,1066,559.65,5889.65,TeleShop,Clothing,Mens,,M,8.0,5330,
88864598282,268992,,11,6,2,615,129.15,1359.15,e-Shop,Home and kitchen,Bath,,F,3.0,1230,
85020078260,267450,,1,4,2,615,129.15,1359.15,e-Shop,Bags,Mens,,M,8.0,1230,
11737727324,272392,,8,3,4,402,168.84,1776.84,MBR,Electronics,Personal Appliances,,F,9.0,1608,
33563154343,271910,,4,3,4,114,47.88,503.88,e-Shop,Electronics,Mobiles,,M,6.0,456,
16190005315,267164,,7,5,5,1059,555.975,5850.975,e-Shop,Books,Fiction,,F,7.0,5295,
15574931134,274727,,12,6,3,131,41.265,434.265,MBR,Home and kitchen,Tools,,M,2.0,393,
33430226218,270253,,7,5,4,1172,492.24,5180.24,Flagship store,Books,Fiction,,M,5.0,4688,
37224632962,267075,,10,5,1,203,21.315,224.315,e-Shop,Books,Non-Fiction,,M,10.0,203,
61033643931,272142,,1,4,1,1134,119.07,1253.07,e-Shop,Bags,Mens,,M,8.0,1134,
40381437305,271490,,12,5,2,1374,288.54,3036.54,e-Shop,Books,Academic,,M,7.0,2748,
27926544340,273095,,11,5,4,170,71.4,751.4,MBR,Books,Children,,M,9.0,680,
11163686220,268526,,4,1,4,274,115.08,1211.08,Flagship store,Clothing,Mens,,M,6.0,1096,
62529430460,271110,,4,2,1,1473,154.665,1627.665,e-Shop,Footwear,Kids,,M,8.0,1473,
37148079131,272549,,11,5,3,102,32.13,338.13,e-Shop,Books,Children,,M,6.0,306,
32435995107,268151,,4,4,1,998,104.79,1102.79,TeleShop,Bags,Women,,F,10.0,998,
11878870074,268819,,10,5,4,1486,624.12,6568.12,e-Shop,Books,Non-Fiction,,M,7.0,5944,
18636776870,270815,,4,3,3,485,152.775,1607.775,MBR,Electronics,Mobiles,,F,9.0,1455,
49021386204,272336,,1,4,4,289,121.38,1277.38,e-Shop,Bags,Mens,,F,1.0,1156,
38689615979,271470,,1,4,1,241,25.305,266.305,e-Shop,Bags,Mens,,F,3.0,241,
13139143488,267753,,4,4,2,330,69.3,729.3,e-Shop,Bags,Women,,F,5.0,660,
